ID,URL,ESTADO,ALCANCE,INSTITUCIÓN,NOMBRE,BENEFICIARIO,INICIO,FIN,MONTO,FECHA_EXTRACCION,DESCRIPCION,CATEGORIA,WEB
246,https://fondos.gob.cl/ficha/mincap/papmi2024/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",PROGRAMA DE APOYO PARA LA PARTICIPACIÓN EN MERCADOS INTERNACIONALES 2024- FONDO AUDIOVISUAL- MIPCOM/MIPJR 2024- FRANCIA,Personas Naturales y Jurídicas,15/07/2024,30/07/2024,No aplica,2024-11-26 11:38:16,"El Fondo Audiovisual, a través de su Programa de Apoyo para la Participación en Mercados Internacionales 2024, invita a audiovisualistas nacionales a participar en su convocatoria para asistir a el mercado MIPCOM/MIPJR, el cual se realizará del 21 al 24 de octubre del 2024, en Francia.
El programa tiene por objetivo general apoyar la asistencia presencial y organizada de delegaciones de audiovisualistas nacionales en los mercados y secciones de industria internacionales más relevantes del mundo, que sean prioritarios para la industria nacional y que se desarrollen durante el año 2024.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/06/base-mercados_V3.pdf
247,https://fondos.gob.cl/ficha/mincap/mipcancun/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",PROGRAMA DE APOYO PARA LA PARTICIPACIÓN EN MERCADOS INTERNACIONALES– FONDO AUDIOVISUAL- MIPCANCÚN,Personas Naturales y Jurídicas,15/07/2024,30/07/2024,No aplica,2024-11-26 11:38:20,"El Fondo Audiovisual, a través de su Programa de Apoyo para la Participación en Mercados Internacionales 2024, invita a audiovisualistas nacionales a participar en su convocatoria para asistir a el mercado MIP Cancún, el cual se realizará del 19 al 22 de octubre del 2024, en México.
El programa tiene por objetivo general apoyar la asistencia presencial y organizada de delegaciones de audiovisualistas nacionales en los mercados y secciones de industria internacionales más relevantes del mundo, que sean prioritarios para la industria nacional y que se desarrollen durante el año 2024.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/06/base-mercados_V3.pdf
248,https://fondos.gob.cl/ficha/suseso/investigacioneinnovacion/,CERRADO,Nacional,Superintendencia de Seguridad Social,CONVOCATORIA ESTUDIOS DE INVESTIGACIÓN E INNOVACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Personas Naturales y Jurídicas,15/07/2024,16/08/2024,Valores máximos entre $9.885.150 y $92.261.400,2024-11-26 11:38:24,"Esta convocatoria tiene por objeto potenciar el desarrollo del conocimiento científico y la generación de investigación que contribuyan a la prevención de los accidentes del trabajo y las enfermedades profesionales, que permitan mejorar la calidad, eficiencia y oportunidad del Seguro Social de la Ley N°16.744. Los proyectos adjudicados son financiados con los recursos de la Ley N°16.744 destinados a actividades de prevención de riesgos laborales.",Investigación y desarrollo,https://www.suseso.cl/613/w3-propertyvalue-137344.html
249,https://fondos.gob.cl/ficha/muncruz/fondeve2024delacruz/,CERRADO,Comunal,Ilustre Municipalidad de la Cruz,FONDEVE 2024,Organizaciones,15/07/2024,25/08/2024,Entre $500.000 y $800.000,2024-11-26 11:38:30,"La Ilustre Municipalidad de La Cruz representada por su Alcaldesa Filomena Navia Hevia y el Honorable Concejo Municipal, invitan a todas las organizaciones sociales de la comuna, constituidas bajo la Ley 19.418 a participar en el Fondo de Desarrollo Vecinal (FONDEVE) mediante su modalidad de proyectos de Fondo Concursable Municipal. Esta iniciativa tiene por objetivo contribuir al desarrollo y fortalecimiento de las organizaciones sociales en el territorio para promover la asociación y la participación comunitaria, apoyando proyectos específicos de interés común en el ámbito local.",Participación Ciudadana,http://www.lacruz.cl
250,https://fondos.gob.cl/ficha/sernac/fcac/,CERRADO,Nacional,Servicio Nacional del Consumidor (SERNAC),FONDO CONCURSABLE SERNAC PARA EL FINANCIAMIENTO DE INICIATIVAS DE ASOCIACIONES DE CONSUMIDORES. SEGUNDO LLAMADO 2024,Organizaciones,17/07/2024,13/08/2024,Entre $3.000.000 a $75.000.000,2024-11-26 11:38:34,"Fondo Concursable creado por el artículo 11 bis de la ley N°19.496, que establece normas sobre protección de los derechos de los consumidores, destinado al financiamiento de iniciativas que las Asociaciones de Consumidores desarrollen en el cumplimiento de sus objetivos",Participación Ciudadana,https://www.sernac.cl/portal/620/w3-propertyname-647.html
251,https://fondos.gob.cl/ficha/mincap/fpa2024segundollamado/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",FORMACIÓN DE PÚBLICOS PARA EL AUDIOVISUAL 2024- SEGUNDO LLAMADO,Persona Jurídica,17/07/2024,14/08/2024,Entre $25.000.000 y $30.000.000,2024-11-26 11:38:44,"Esta línea tiene por objetivo financiar parcialmente iniciativas dirigidas a la formación e inclusión de públicos, así como la formación de mediadores/as, presentadas por personas jurídicas chilenas de derecho público o privado, con o sin fines de lucro, que tengan a cargo salas de cine y/o centros culturales que cuenten con programación cinematográfica.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/07/formacion-Publicos-AUDIO.pdf
252,https://fondos.gob.cl/ficha/muninunoa/fondeve2024nunoa/,CERRADO,Comunal,I. Municipalidad de Ñuñoa,FONDO DE DESARROLLO VECINAL (FONDEVE) 2024- Municipalidad de Ñuñoa.,Organizaciones,17/07/2024,14/08/2024,Entre $5.000.000 a $7.000.000,2024-11-26 11:38:55,"El FONDEVE es un fondo administrado por la Municipalidad de Ñuñoa para proyectos específicos de impacto comunitario, que apunten a promover el desarrollo de la comuna y la mejora de la calidad de vida de sus habitantes, a través del fomento a la asociatividad y la participación vecinal.",Participación Ciudadana,https://drive.google.com/drive/folders/1ShEmgsUt8tmpas8rKLTuPSa4pc_PWMch
253,https://fondos.gob.cl/ficha/sercotec/pcfn/,CERRADO,Nacional,Servicio de Cooperación Técnica - SERCOTEC,PROGRAMA CONFEDERACIONES Y FEDERACIONES NACIONALES,Persona Jurídica,17/07/2024,31/07/2024,Hasta $20.000.000,2024-11-26 11:39:07,"El Programa de Financiamiento “Fortalecimiento de Confederaciones y Federaciones Nacionales” y tiene como objeto fortalecer la asociatividad, y capacidad de gestión de Federaciones y Confederaciones de micro y pequeños empresarios, gremios y cooperativas, de carácter nacional, en adelante “Gremios Nacionales”, ya existentes en el país.
El instrumento entregará cofinanciamiento NO superior a $20.000.000, (por postulante), no reembolsables, destinado a desarrollar actividades que les permitan fortalecer la asociatividad, capacidad de gestión, representatividad a nivel nacional, y generar o desarrollar servicios para sus asociados, así como desarrollo de actividades que apunten a fortalecer el quehacer de gremios nacionales en el país.",Emprendimiento e Innovación,http://www.sercotec.cl
254,https://fondos.gob.cl/ficha/mincap/mercadosinternacionales/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",PROGRAMA DE APOYO PARA LA PARTICIPACIÓN EN MERCADOS INTERNACIONALES – FONDO AUDIOVISUAL-VENTANA SUR,Personas Naturales y Jurídicas,19/07/2024,02/08/2024,No aplica,2024-11-26 11:39:19,"El Fondo Audiovisual, a través de su Programa de Apoyo para la Participación en Mercados Internacionales 2024, invita a audiovisualistas nacionales a participar en su convocatoria para asistir a el mercado VENTANA SUR, el cual se realizará a inicios de diciembre, fechas específicas por confirmar.
 El programa tiene por objetivo general apoyar la asistencia presencial y organizada de delegaciones de audiovisualistas nacionales en los mercados y secciones de industria internacionales más relevantes del mundo, que sean prioritarios para la industria nacional y que se desarrollen durante el año 2024.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/06/base-mercados_V3.pdf
255,https://fondos.gob.cl/ficha/mincap/fondart2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",FONDART NACIONAL 2025,Personas Naturales y Jurídicas,19/07/2024,26/08/2024,Entre $7.500.000 y $25.000.000,2024-11-26 11:39:38,"El Fondo Nacional de Desarrollo Cultural y las Artes, FONDART, fue creado el año 1992 con la aprobación de la ley Nº 19.891. Su objetivo es apoyar el desarrollo de las artes, la difusión de la cultura y la conservación del patrimonio cultural de Chile. Comprende a las siguientes disciplinas: artes de la visualidad, artesanía, diseño y arquitectura.

Las líneas que incluye esta convocatoria son las siguientes:

- Becas Chile Crea

- Creación artística

- Infraestructura Cultural

- Investigación",Arte y cultura,https://www.fondosdecultura.cl/fondos/fondart-nacional/lineas-de-concurso/
256,https://fondos.gob.cl/ficha/mincap/fondartregional2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",FONDART REGIONAL 2025,Personas Naturales y Jurídicas,19/07/2024,26/08/2024,Entre $12.000.000 y $60.000.000,2024-11-26 11:39:43,"El Fondo Nacional de Desarrollo Cultural y las Artes, FONDART, fue creado el año 1992 con la aprobación de la ley Nº 19.891. Su objetivo es apoyar el desarrollo de las artes, la difusión de la cultura y la conservación del patrimonio cultural de Chile. Comprende a las siguientes disciplinas: artes de la visualidad, artesanía, diseño y arquitectura.

Las líneas que incluye esta convocatoria son las siguientes:

- Actividades Formativas

- Culturas Regionales

- Difusión

- Organización de muestras, ferias y encuentros

- Culturas de Pueblos Originario",Arte y cultura,https://www.fondosdecultura.cl/fondos/fondart-regional/lineas-de-concurso/
257,https://fondos.gob.cl/ficha/suseso/cuesoevaluadoresenseguridadysalud/,CERRADO,Nacional,Superintendencia de Seguridad Social,CONCURSO EVALUADORES(AS) EXTERNOS(AS) ESTUDIOS DE INVESTIGACIÓN E INNOVACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Persona Natural,22/07/2024,11/08/2024,Entre $80.000 y $100.000 por proyecto evaluado,2024-11-26 11:39:49,"Este concurso tiene como objetivo, convocar a profesionales y/o académicos interesados en participar como evaluadores(as) externos(as) en el proceso de revisión de los Proyectos de Estudios de Investigación e Innovación en Seguridad y Salud en el Trabajo.",Investigación y desarrollo,https://www.suseso.cl/613/w3-propertyvalue-137344.html
258,https://fondos.gob.cl/ficha/mincap/fondoaudiovisual2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",FONDO AUDIOVISUAL 2025,Personas Naturales y Jurídicas,23/07/2024,29/08/2024,Entre 6.000.000 y 325.000.000,2024-11-26 11:39:54,"El Fondo de Fomento Audiovisual financia la producción y distribución de obras cinematográficas, creación de guiones, equipamiento, formación profesional, investigación y difusión de las nuevas tendencias creativas y de innovación tecnológica. Depende del Consejo del Arte y la Industria Audiovisual, y existe a partir de la promulgación de la ley Nº 19.981, en 2004.",Arte y cultura,https://www.fondosdecultura.cl/fondos/fondo-audiovisual/lineas-de-concurso/
259,https://fondos.gob.cl/ficha/prochile/concursoservicios/,CERRADO,Nacional,Dirección General de Promoción de Exportaciones - ProChile,SERVICIOS,Persona Jurídica,25/07/2024,21/08/2024,Hasta $25.000.000,2024-11-26 11:40:00,"El Concurso 2025, está dirigido a Asociaciones Gremiales, Federaciones, Corporaciones, Cooperativas y personas jurídicas que sean representativas del sector de comercio de servicios. Esta herramienta ha sido creada para fomentar las exportaciones del sector comercio de servicios, a través del cofinanciamiento y apoyo en la gestión de diferentes estrategias de promoción de exportaciones. ProChile busca apoyar proyectos de alto impacto en las economías regionales, relacionados con la diversificación de servicios, mercados, con iniciativas escalables y con valor agregado en innovación ya sea en el servicio o modelo de negocio.",Ciencia y tecnología,https://www.prochile.gob.cl/herramientas/concursos
260,https://fondos.gob.cl/ficha/prochile/concursoindustriascreativas/,CERRADO,Nacional,Dirección General de Promoción de Exportaciones - ProChile,INDUSTRIAS CREATIVAS,Persona Jurídica,25/07/2024,21/08/2024,Hasta $25.000.000,2024-11-26 11:40:08,"El Concurso 2025, está dirigido a Asociaciones Gremiales, Federaciones, Corporaciones, Cooperativas y personas jurídicas que sean representativas del sector Industrias Creativas. Esta herramienta ha sido creada para fomentar las exportaciones del sector economía creativa, a través del cofinanciamiento y apoyo en la gestión de diferentes estrategias de promoción de exportaciones. ProChile busca apoyar proyectos de alto impacto en las economías regionales, relacionados con la diversificación de productos y/o servicios, mercados, con iniciativas escalables y con valor agregado en innovación ya sea en el producto o modelo de negocio.",Arte y cultura,https://www.prochile.gob.cl/herramientas/concursos
261,https://fondos.gob.cl/ficha/mincap/mejoraplandeaccion/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",LLAMADO PARA ACCEDER A CONSULTORÍA PARA LA ELABORACIÓN Y/O MEJORA DE PLAN GESTIÓN Y PROYECTO PROGRAMÁTICO,Persona Jurídica,31/07/2024,20/08/2024,No aplica,2024-11-26 11:40:16,"El Ministerio de las Culturas, las Artes y el Patrimonio, a través del Programa de Apoyo a Organizaciones Culturales Colaboradoras (PAOCC), invita a las organizaciones culturales a postular para acceder a la Consultoría y/o asistencia técnica para la elaboración y/o mejora de plan de gestión y proyecto programático de las organizaciones culturales colaboradoras, con el propósito de mejorar sus procesos de gestión interna.",Arte y cultura,https://www.cultura.gob.cl/paocc/wp-content/uploads/sites/78/2024/07/paocc-asistenciatecnica-2024.pdf
262,https://fondos.gob.cl/ficha/injuv/compromisojoven2024/,CERRADO,Nacional,Instituto Nacional De la Juventud (INJUV),FONDO COMPROMISO JOVEN 2024,Organizaciones,02/08/2024,02/09/2024,Hasta $1.750.000,2024-11-26 11:40:22,"Financiar, a través de fondos concursables, proyectos e iniciativas de organizaciones sociales que, siendo beneficiarias del concurso, promuevan la participación de las juventudes en el desarrollo comunitario en su comuna.",Participación Ciudadana,https://www.injuv.gob.cl/personas/noticias/injuv-abre-convocatoria-para-fondos-concursables
263,https://fondos.gob.cl/ficha/mincap/priae2024/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",PROGRAMA DE RESIDENCIAS INTERNACIONALES EN ARTES ESCÉNICAS 2024,Persona Jurídica,07/08/2024,24/09/2024,$15.000.000,2024-11-26 11:40:28,"El Ministerio de las Culturas, las Artes y el Patrimonio, a través de su Secretaría Ejecutiva de Artes Escénicas, abre la convocatoria para postular al Programa de Residencias Internacionales en Artes Escénicas, Convocatoria 2024.
Esta convocatoria tiene por objetivo promover y apoyar los procesos de creación escénica en residencia que se realicen en el extranjero. Los proyectos de residencia deben facilitar y coordinar la colaboración entre espacios de residencia a nivel nacional e internacional, aprovechando su infraestructura y redes de trabajo para fomentar la cooperación artística y la difusión internacional de las artes escénicas, con el propósito de aumentar la visibilidad de las obras nacionales y sus procesos creativos.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/bases-residencias-aaee-2024.pdf
264,https://fondos.gob.cl/ficha/goreatacama/becasiniciativasyartistas/,CERRADO,Regional,Gobierno Regional de Atacama,CONCURSO BECAS INICIATIVAS DE CIENCIA Y ARTISTAS CULTURALES REGIONALES,Organizaciones,09/08/2024,23/08/2024,Hasta $14.000.000,2024-11-26 11:40:33,"Este Fondo a través de las Bases Generales regulan el proceso de concursabilidad y de asignación de recursos para subvencionar las actividades mencionadas en la Glosa 03 de la Ley N° 21.640 del Sector Público año 2024 , que postulen instituciones u organizaciones funcionales privadas sin fines de lucro en la línea Científica y Culturales,  con la finalidad de seleccionar actividades que sean de gran interés para la Región de Atacama,  y ejecutadas por las mismas en concordancia y en cumplimiento del mandato legal del Gobierno Regional y que contribuyan al desarrollo social, cultural y económico de ella.",Arte y cultura,https://goreatacama.gob.cl/concursos-fndr-2024-becas-culturales/
265,https://fondos.gob.cl/ficha/goreantofagasta/frpd2024antofagasta/,CERRADO,Regional,Gobierno Regional de Antofagasta,FONDO REGIONAL PARA LA PRODUCTIVIDAD Y EL DESARROLLO,Persona Jurídica,09/08/2024,29/08/2024,Entre $2.000.000.000 y $4.000.000.000,2024-11-26 11:40:38,"El Fondo Regional para la Productividad y el Desarrollo Regional, está destinado al financiamiento de inversión productiva, esto es, proyectos, planes y programas que tengan por objeto el fomento de actividades productivas, de desarrollo regional y la promoción de la investigación científica y tecnológica, en línea con la estrategia regional de desarrollo, las prioridades estratégicas regionales en materia de fomento de las actividades productivas y la Política Regional de Ciencia, Tecnología, Conocimiento e Innovación para el Desarrollo.",Ciencia y tecnología,https://goreantofagasta.cl/fondo-regional-para-la-productividad-y-el-desarrollo-frpd/goreantofagasta/2024-08-08/154309.html
266,https://fondos.gob.cl/ficha/goreantofagasta/frpd-fortaleciemientocapitalhumano/,CERRADO,Nacional,Gobierno Regional de Antofagasta,FRPD - FORTALECIMIENTO DE CAPITAL HUMANO,Persona Jurídica,09/08/2024,29/08/2024,Entre $50.000.000 y $300.000.000,2024-11-26 11:40:43,"Desarrollar programas que cuenten con componentes de formación, inserción y atracción de recursos humanos especializados para los niveles profesionales, formación técnica certificada y postgrados. Al fortalecimiento de redes para la generación de conocimiento, innovación, emprendimiento científico-tecnológico, y equipamiento tecnológico.",Ciencia y tecnología,https://goreantofagasta.cl/fondo-regional-para-la-productividad-y-el-desarrollo-frpd/goreantofagasta/2024-08-08/154309.html
267,https://fondos.gob.cl/ficha/mincap/fondodellibroylectura-frankfurt/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",CONVOCATORIA PARA LA ASISTENCIA A LA FERIA DE FRANKFURT 2024,Persona Jurídica,12/08/2024,26/08/2024,No aplica,2024-11-26 11:40:49,"El Ministerio de las Culturas, las Artes y el Patrimonio anuncia la apertura de la convocatoria 2024 para la asistencia a la Feria de Frankfurt 2024, del Fondo del Libro y la Lectura.
 Con miras a la invitación de honor en Frankfurt 2027 se ha considerado un aumento de cupos para la conformación de la delegación 2024, la cual asciende a 12 miembros, de los cuales al menos 6 seleccionados no deben haber contado con el apoyo del Consejo Nacional del Libro en las convocatorias 2018, 2019, 2022 y 2023.
 La iniciativa de integrar a nuevos representantes de la industria editorial en la delegación, se suma a otras actividades que la Secretaría del Libro está impulsando en el marco de la participación de honor en la instancia del libro más importante a nivel mundial.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/base-frankfurt-2024.pdf
268,https://fondos.gob.cl/ficha/agcid/contraelhambreylapobreza/,CERRADO,Nacional,Agencia Chilena de cooperacion internacional para el desarrollo (AGCID),FONDO CHILE CONTRA EL HAMBRE Y LA POBREZA,Organizaciones,12/08/2024,04/10/2024,Sin Definir,2024-11-26 11:40:53,"El Fondo Chile es una iniciativa del Gobierno de Chile creada el año 2011 por medio de la cual se busca potenciar los espacios de cooperación de Chile con otros países. Un mecanismo para ello son los proyectos de asistencia técnica seleccionados por el Fondo Chile en el marco de convocatorias públicas y competitivas que atiendan problemas que enfrentan otros países de igual o menor desarrollo relativo que Chile. Éstas se dirigen a institucionalidad chilena, según se defina en las bases de cada convocatoria, no obstante, en términos generales pueden postular organismos de la sociedad civil de Chile, instituciones de educación superior e instituciones públicas.",Cooperación internacional,http://www.fondochile.cl
269,https://fondos.gob.cl/ficha/mincap/fondomusicac2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo de la Música: Apoyo a la Circulación de la Música Chilena 2025 - Primer Llamado,Personas Naturales y Jurídicas,13/08/2024,12/09/2024,Entre $8.000.000 y $15.000.000,2024-11-26 11:40:57,"La Secretaría de Fomento de la Música Nacional a través de la Línea de Apoyo a la Circulación de la Música Chilena 2025, invita a los distintos agentes del sector a postular proyectos cuyo objetivo sea contribuir al posicionamiento de músicas/os, mediadoras/es, investigadoras/es y profesionales en los circuitos nacionales o extranjeros, mediante la difusión de su trabajo y el fomento de generación de redes de intercambio en territorio chileno y en el exterior.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/BASEScirculacion-musica-2025.pdf
270,https://fondos.gob.cl/ficha/mincap/cedoc-cnac/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",CONVOCATORIA PARA EL 13° CONCURSO DE ENSAYOS SOBRE ARTES VISUALES – CEDOC / CNAC,Persona Natural,14/08/2024,08/10/2024,Hasta $500.000,2024-11-26 11:41:03,"El Centro de Documentación de las Artes Visuales del Centro Nacional de Arte Contemporáneo (CEDOC/CNAC) inv9ita a participar del 13° Concurso de Ensayos sobre Artes «Espacios de Acción: galerías, colecciones e institucionalidad (1969-2024)» que tiene como finalidad indagar en aquellos espacios y encuentros que han propiciado la formación, producción y circulación del arte en Chile, abordando galerías de arte, museos, centros binacionales, colecciones públicas y privadas, escuelas, bienales, la articulación de talleres independientes; así como también encuentros que potenciaron reflexiones diversas, tanto independientes como institucionales, fortaleciendo y promoviendo un circuito descentralizado de las artes de la visualidad en distintos puntos del territorio nacional.
La invitación es a presentar un ensayo y se extiende a toda persona interesada en la investigación en torno a la temática propuesta, mayor de 18 años y de nacionalidad chilena. De los ensayos que se presenten en esta convocatoria, se seleccionarán hasta cinco trabajos que serán publicados en un nuevo libro y sus autores y autoras obtendrán un premio de $500.000.-
Los ensayos seleccionados serán comentados por especialistas de trayectoria en un lanzamiento que se realizará sobre la publicación.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/DD_1521678_240812_P.pdf
271,https://fondos.gob.cl/ficha/sep/fiep2024/,CERRADO,Nacional,Subsecretaría de Educación Parvularia - SEP,FONDO DE INNOVACIÓN DE EDUCACIÓN PARVULARIA -FIEP,Persona Natural,19/08/2024,06/09/2024,Entre $5.000.000 y $15.000.000,2024-11-26 11:41:07,"El Fondo de Innovación de Educación Parvularia (FIEP) 2024, en su séptima versión, tiene como objetivo principal apoyar a las comunidades educativas en el desarrollo de estrategias locales de transición educativa. Este fondo busca fortalecer la Gestión Curricular desde Sala Cuna hasta el nivel de Transición, enfocándose en la reactivación de los aprendizajes y el bienestar integral de los niños y niñas. El FIEP 2024 pretende fomentar la reflexión y acción colaborativa de las comunidades educativas para fortalecer la continuidad de las trayectorias educativas entre los diferentes tramos curriculares y establecimientos que imparten educación parvularia en el territorio. A través del financiamiento de proyectos, se espera promover soluciones locales adaptadas a los contextos territoriales y socioculturales, impulsando el intercambio de conocimientos, el trabajo en red, la formación continua y la gestión de recursos didácticos, con el respaldo de las instituciones sostenedoras.",Educación,https://parvularia.mineduc.cl/fiep/
272,https://fondos.gob.cl/ficha/mincap/fondomusicacseg2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo de la Música: Apoyo a la Circulación de la Música Chilena 2025 - Segundo Llamado,Personas Naturales y Jurídicas,19/08/2024,25/09/2024,Hasta $15.000.000,2024-11-26 11:41:11,"La Secretaría de Fomento de la Música Nacional a través de la Línea de Apoyo a la Circulación de la Música Chilena 2025, invita a los distintos agentes del sector a postular proyectos cuyo objetivo sea contribuir al posicionamiento de músicas/os, mediadoras/es, investigadoras/es y profesionales en los circuitos nacionales o extranjeros, mediante la difusión de su trabajo y el fomento de generación de redes de intercambio en territorio chileno y en el exterior.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/BASEScirculacion-musica-2025.pdf
273,https://fondos.gob.cl/ficha/mma/fpa2025-pspi/,CERRADO,Nacional,Ministerio del Medio Ambiente,FONDO DE PROTECCIÓN AMBIENTAL 2025- PROYECTOS SUSTENTABLES PARA PUEBLOS INDÍGENAS,Organizaciones,21/08/2024,02/10/2024,$6.000.000,2024-11-26 11:41:17,"Uno de los focos del MMA es promover el trabajo institucional en conjunto con los pueblos indígenas, velando por su adecuado desarrollo social, poniendo énfasis particular en el resguardo de su cultura y cosmovisión. Lo anterior, apoyando proyectos de carácter comunitario y asociativo, que contribuyan a mejorar la calidad ambiental del territorio, a través de la realización de actividades y experiencias demostrativas y replicables que utilicen los recursos disponibles (sociales, culturales, ambientales, económicos, etc.) de manera sustentable, aportando con ello a generar mayor conciencia y valoración de su entorno,  a través de la educación ambiental y la participación ciudadana, para resolver una necesidad ambiental.",Medio Ambiente,https://fondos.mma.gob.cl/
274,https://fondos.gob.cl/ficha/mma/fpa2025-psee/,CERRADO,Nacional,Ministerio del Medio Ambiente,FONDO DE PROTECCIÓN AMBIENTAL 2025- PROYECTOS SUSTENTABLES EN ESTABLECIMIENTOS EDUCACIONALES,Persona Jurídica,21/08/2024,02/10/2024,$6.000.000,2024-11-26 11:41:22,"El presente concurso, aspira a ser un aporte en la creación de hábitos y conductas sustentables al interior de los establecimientos educacionales, apoyando y fomentando proyectos que desarrollen e incorporen prácticas ambientales en la gestión de recursos y en el quehacer educativo, logrando que el establecimiento sea reconocido como un espacio de aprendizaje integral para la comunidad educativa, y un referente ambiental para el fortalecimiento de la gestión local.",Medio Ambiente,https://fondos.mma.gob.cl/
275,https://fondos.gob.cl/ficha/mma/fpa2025-psc/,CERRADO,Nacional,Ministerio del Medio Ambiente,FONDO DE PROTECCIÓN AMBIENTAL 2025 - PROYECTOS SUSTENTABLES CIUDADANOS,Persona Jurídica,21/08/2024,02/10/2024,$6.000.000,2024-11-26 11:41:26,"Uno de los focos del MMA es promover el trabajo institucional en conjunto con la ciudadanía, apoyando proyectos de carácter comunitario y asociativo, que contribuyan a mejorar la calidad ambiental de su territorio, a través de la realización de actividades y experiencias demostrativas y replicables que utilicen los recursos disponibles (sociales, culturales, ambientales, económicos, etc.) de manera sustentable, contribuyendo con ello a generar mayor conciencia y valoración de su entorno, a través de la educación ambiental y la participación ciudadana, para resolver una necesidad ambiental.",Medio Ambiente,https://fondos.mma.gob.cl/
276,https://fondos.gob.cl/ficha/mincap/fondomusicaorqpopulares2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo de la Música: Programa de Apoyo a las Orquestas Profesionales Populares,Persona Jurídica,22/08/2024,24/09/2024,Hasta $40.000.000,2024-11-26 11:41:30,"Esta convocatoria tiene por objetivo el financiamiento parcial a proyectos con el fin de apoyar el desarrollo de orquestas profesionales populares, su funcionamiento, gestión de programaciones oficiales y de extensión, en el entendido que se trata de faros irradiadores del movimiento artístico musical y cultural en su ámbito de acción y motores de una formación profesional de excelencia para jóvenes músicos.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/BASE-Orquestas_Populares.pdf
277,https://fondos.gob.cl/ficha/mincap/fondomusicaorq2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo de la Música: Programa de Apoyo a las Orquestas Profesionales Doctas,Persona Jurídica,22/08/2024,24/09/2024,Entre $125.000.000 y $145.000.000,2024-11-26 11:41:36,"Esta convocatoria tiene por objetivo el financiamiento parcial a proyectos con el fin de apoyar el desarrollo de orquestas profesionales doctas, su funcionamiento, gestión de temporadas oficiales y de extensión, que releve la intención de fomentar y difundir obras nacionales, idealmente desde 1950 en adelante y estrenos, con el fin de crear un círculo virtuoso para la cadena de valor de la música nacional, en el entendido que se trata de faros irradiadores del movimiento artístico musical y cultural en su ámbito de acción y motores de una formación profesional de excelencia para jóvenes músicos.
Modalidad Orquesta entre 3 y 5 años de trayectoria.
Modalidad Orquesta con 5 o más años de trayectoria.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/BASE-Orquestas_Doctas.pdf
278,https://fondos.gob.cl/ficha/mincap/foco2025/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio","Fondo de la Música: Convocatoria Línea de Asistencia a Mercados FOCO 2025 – FIMGDL, BIME PRO Bogotá y CLASSICAL NEXT",Personas Naturales y Jurídicas,28/08/2024,04/11/2024,No aplica,2024-11-26 11:41:41,"La convocatoria a la Línea de Asistencia a Mercados FOCO 2025 del Fondo de la Música, tiene por objetivo apoyar la participación en mercados musicales internacionales relevantes para el sector, manteniendo una presencia constante a través de una delegación de artistas y/o agentes nacionales que tengan condiciones de exportación. 
La presente convocatoria corresponde a los mercados FIMGDL (Guadalajara, México), BIME PRO Bogotá (Colombia) y CLASSICAL NEXT (Berlín, Alemania).",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/Bases-Mercados-Foco-2025.pdf
